metric_id,metric,formulation_label,metric_definition,iso3c,country_name,first_china_rank1_year,status,source_window,status_label,country_name_plot,year_label,country_label
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,ISL,Iceland,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Iceland,Nunca,Iceland (ISL)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,ISR,Israel,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Israel,Nunca,Israel (ISR)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,ITA,Italy,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Italy,Nunca,Italy (ITA)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,JAM,Jamaica,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Jamaica,Nunca,Jamaica (JAM)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,JOR,Jordan,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Jordan,Nunca,Jordan (JOR)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,JPN,Japan,2010,observed_entry,1990-2023 no painel bruto original,Entrada observada,Japan,2010,Japan (JPN)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,KAZ,Kazakhstan,1992,left_censored_first_observed,1990-2023 no painel bruto original,Censurado à esquerda no primeiro ano observado,Kazakhstan,1992*,Kazakhstan (KAZ)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,KEN,Kenya,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Kenya,Nunca,Kenya (KEN)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,KGZ,Kyrgyzstan,1992,left_censored_first_observed,1990-2023 no painel bruto original,Censurado à esquerda no primeiro ano observado,Kyrgyzstan,1992*,Kyrgyzstan (KGZ)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,KHM,Cambodia,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Cambodia,Nunca,Cambodia (KHM)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,KIR,Kiribati,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Kiribati,Nunca,Kiribati (KIR)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,KNA,St. Kitts & Nevis,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,St. Kitts & Nevis,Nunca,St. Kitts & Nevis (KNA)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,KOR,South Korea,2003,observed_entry,1990-2023 no painel bruto original,Entrada observada,South Korea,2003,South Korea (KOR)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,KWT,Kuwait,2018,observed_entry,1990-2023 no painel bruto original,Entrada observada,Kuwait,2018,Kuwait (KWT)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LAO,Laos,2003,observed_entry,1990-2023 no painel bruto original,Entrada observada,Laos,2003,Laos (LAO)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LBN,Lebanon,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Lebanon,Nunca,Lebanon (LBN)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LBR,Liberia,2012,observed_entry,1990-2023 no painel bruto original,Entrada observada,Liberia,2012,Liberia (LBR)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LBY,Libya,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Libya,Nunca,Libya (LBY)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LCA,St. Lucia,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,St. Lucia,Nunca,St. Lucia (LCA)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LIE,Liechtenstein,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Liechtenstein,Nunca,Liechtenstein (LIE)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LKA,Sri Lanka,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Sri Lanka,Nunca,Sri Lanka (LKA)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LSO,Lesotho,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Lesotho,Nunca,Lesotho (LSO)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LTU,Lithuania,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Lithuania,Nunca,Lithuania (LTU)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LUX,Luxembourg,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Luxembourg,Nunca,Luxembourg (LUX)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,LVA,Latvia,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Latvia,Nunca,Latvia (LVA)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MAR,Morocco,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Morocco,Nunca,Morocco (MAR)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MCO,Monaco,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Monaco,Nunca,Monaco (MCO)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MDA,Moldova,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Moldova,Nunca,Moldova (MDA)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MDG,Madagascar,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Madagascar,Nunca,Madagascar (MDG)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MDV,Maldives,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Maldives,Nunca,Maldives (MDV)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MEX,Mexico,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Mexico,Nunca,Mexico (MEX)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MHL,Marshall Islands,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Marshall Islands,Nunca,Marshall Islands (MHL)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MKD,North Macedonia,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,North Macedonia,Nunca,North Macedonia (MKD)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MLI,Mali,1991,observed_entry,1990-2023 no painel bruto original,Entrada observada,Mali,1991,Mali (MLI)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MLT,Malta,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Malta,Nunca,Malta (MLT)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MMR,Myanmar (Burma),1993,observed_entry,1990-2023 no painel bruto original,Entrada observada,Myanmar (Burma),1993,Myanmar (Burma) (MMR)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MNE,Montenegro,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Montenegro,Nunca,Montenegro (MNE)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MNG,Mongolia,1993,observed_entry,1990-2023 no painel bruto original,Entrada observada,Mongolia,1993,Mongolia (MNG)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MOZ,Mozambique,2014,observed_entry,1990-2023 no painel bruto original,Entrada observada,Mozambique,2014,Mozambique (MOZ)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MRT,Mauritania,2006,observed_entry,1990-2023 no painel bruto original,Entrada observada,Mauritania,2006,Mauritania (MRT)
M1,original_itpde_exports_no_sector_filter,"M1. Original do pipeline:
exportações ITPD-E
sem filtro setorial",Métrica original do pipeline: soma ITPD-E trade por país-parceiro-ano sem filtrar broad_sector; portanto não é estritamente goods-only.,MUS,Mauritius,,never_observed,1990-2023 no painel bruto original,Nunca observado #1,Mauritius,Nunca,Mauritius (MUS)
